aut_lastn, aut_firstn	aut_lastn, aut_firstn	aut_lastn, aut_firstn	contribution_title	journal	year	issue	page_range
Воробьев, Константин.			Алексей, сын Алексея. Сказание о моем ровеснике. Повесть. Илл.:И. Блохина	Молодая гвардия	1963	11	12—97
Верюжский, А.			Дворец мечты. Докум. повесть [о проектировании и строительстве Дворцапионеров в Москве. Илл.: В. Рыбаков]	Молодая гвардия	1963	11	124—180
Цыбин, Владимир.			Пульс. Из новой книги стихов: Баллада о «живой воде». — Слово оруде. — Акын. — Сказка о весне	Молодая гвардия	1963	11	181—194
Киселев, Владимир.			Воры в доме. Роман. Илл.: В. Бабановский	Молодая гвардия	1963	11	195—238
Ицков, Игорь.			Карьера Сэмюэля Каммингса. [О президенте междунар. корпорации поторговле оружием «Интерармко»]	Молодая гвардия	1963	11	239—277
Гейдеко, Валерий.			Естественно, как дыхание... [Заметки о произведениях молодыхсоветских прозаиков]	Молодая гвардия	1963	11	278—287
Трегуб, С.			«Великая вещь — человечья речь...» Памяти Н. Н. Асеева	Молодая гвардия	1963	11	288—292
Щербаков, Константин.			Победы — впереди. [О пьесах молодых советских драматургов]	Молодая гвардия	1963	11	296—303
Глазов, Григорий.			Красный цвет. Стихи	Молодая гвардия	1963	11	3—4
Лазарев, М.			«Люблю сам и заставляю любить тысячи». [О выступлениях мастера худож.слова В. Сомова на вечерах зарубежной поэзии]	Молодая гвардия	1963	11	304—307
Князев, В.	Шикунов, В		Страдания Хлопчнкова. [Юмористич. рассказ]	Молодая гвардия	1963	11	308—310
Благов, Юрий.			Слова и дела. — ...Но факт! — Привычный вариант. — Живые и мертвые.— Громкоговоритель. [Реплики]	Молодая гвардия	1963	11	311—312
Камов, Ф.			Мечты третьих. Фельетон. Илл.: А. Соколов	Молодая гвардия	1963	11	313—320
Кузнецов, Вячеслав.			Комиссары. Стихи	Молодая гвардия	1963	11	4—5
Дмитриев, Олег.			«Что скажете о городе вы, если...» Стихи	Молодая гвардия	1963	11	5—6
Панкратов, Ю.			Весенние стихи	Молодая гвардия	1963	11	6—7
Тер-Маркарьян, Аршак.			Звезды. Стихи	Молодая гвардия	1963	11	8
Цирульников, Александр.			Гудки. Стихи	Молодая гвардия	1963	11	9
Матвеева, Новелла.			Лес. — «Все сказано на свете...» [Стихи]	Молодая гвардия	1963	11	98—101
Маклофлин, Роберт.			В ожидании поезда. Рассказ [америк. писателя]. Пер. с англ.: О.Атлас. Илл.: С. Освер	Молодая гвардия	1963	12	175—181
Адрианов, Юрий.			Из северного цикла: «Пунктиром звезд все небо прострочив...»;Ложкари; Северная роспись. — Из цикла «Нулевой меридиан»: Идут коммунисты; Пена;Диспут о Кубе. [Стихи]	Молодая гвардия	1963	12	182—187
Киселев, Владимир.			Воры в доме. Роман. Илл.: А. Бабановский	Молодая гвардия	1963	12	188—243
Фролов, Виктор.			Соперник № 1. (Заметки о канад. хоккее)	Молодая гвардия	1963	12	244—255
Рыбаков, В.	Иванов, Ю.		На севере диком. Очерк	Молодая гвардия	1963	12	257—263
Красухин, Геннадий.			О поэтическом «подлеске». [О творчестве молодых советскихпоэтов]	Молодая гвардия	1963	12	264—275
Петрова, F.			Надежда нации. [О соврем. франц. литературе]	Молодая гвардия	1963	12	286—298
Пасенюк, Леонид.			Тысяча девушек. Повесть. Илл.: Ю. Иванов, Л. Непомнящий и И.Глазунов	Молодая гвардия	1963	12	3—87
Есиновский, Ежи.			Акклиматизация раков. [Сатирич. рассказ]. Пер. с польского: С.Горский	Молодая гвардия	1963	12	307—309
Князев, Н.			Охотник к перемене мест. [Сатирич. стихи]	Молодая гвардия	1963	12	310
Лучковский, Евгений.			Новогоднее. Стихи	Молодая гвардия	1963	12	320
Боков, Виктор.			Памяти матери. — Сердце. — «О чем шумишь ты, старый бор...» —Булочная. — «Женщина эта меня волнует!..» [Стихи]	Молодая гвардия	1963	12	88—91
Луконин, Михаил.			Начало. — Разлив. [Стихи]	Молодая гвардия	1963	12	92—93
Кабанова, Валентина	Горбунов, Николай		Дикая бригада. [О строителях ж.-д. трассыАбакан—Тайшет]. Очерк	Молодая гвардия	1963	12	99—174
Савельев, Владимир.			Грохот. Стихи	Молодая гвардия	1963	15	4-6
Лучковский, Евгений.			Про любовь. Поэма	Молодая гвардия	1963	2	10-17
Жданов, Игорь.			«Жили, никому не подчиненные...» — «Ночи белые и белая луна...»[Стихи]	Молодая гвардия	1963	2	139-141
Сидоров, Валентин.			«Гудит под ногами время...» — «Чудес не бывает...» — Город. [Стихи]	Молодая гвардия	1963	2	142-143
Люкин, Александр.			Четвертый удар. — Дорога. [Стихи]	Молодая гвардия	1963	2	144-145
Рич, Валентин	Черненко, Михаил.		Сошедшие с неба. Науч.-фантастич. повесть. Илл.: И.Оффенгенден	Молодая гвардия	1963	2	146-19
Злобин, Анатолий.			Самый далекий берег. Роман. Илл.: В. Инютин	Молодая гвардия	1963	2	18-13
Васильев, Павел.			Шаманья пляска. — Оборона. — Пушкин. — Сибирь. — Конь. —«Незаметным подкрался вечер...» [Стихи. С предисл. И М. Гронского]	Молодая гвардия	1963	2	200-208
Стейнбек, Джон.			Бдительный. [Новелла америк. писателя]. Илл.: В. Гальдяев [С предисл.Д. Жукова]	Молодая гвардия	1963	2	209-218
Драгунский, Д.			Под Киевом. [О боевых действиях 55-й танковой бригады. 1943 г. Извоспоминаний]	Молодая гвардия	1963	2	219-246
Коненков, С. Т.			У каждого народа свой путь в искусстве	Молодая гвардия	1963	2	250-257
Грудев, Игорь.			«Два метеора, погляди...» — «Осень. Я в саду стою под кленами...» — «Подветром плод сорвался сочный...» [Стихи]	Молодая гвардия	1963	2	257
До Нассименто, Эдсон Арантес.			Я — Пеле! [Отрывки из автобиогр. книги бразил.футболиста]. Пер. с португ.: Л. Костанян и Р. Сагасти. [С предисл. ред.]	Молодая гвардия	1963	2	258-279
Лапшин, М.			Писатель в пути. [О творчестве С. К. Никитина]	Молодая гвардия	1963	2	298-303
Евсеева, Светлана.			Авария в пустыне. — Война. — Планетарий. [Стихи]	Молодая гвардия	1963	2	3-9
Благов, Юрий.			Цирк — это цирк! Рассказы, в основном юмористические: Морено. —Аншлаг. — Местная тема. Илл.: С. Центомирский. [С предисл. Э. Кио]	Молодая гвардия	1963	2	308-319
Харабаров, Иван.			Встреча с Ангарой. Стихи	Молодая гвардия	1963	3	11-12
Левашов, Виктор.			Маленькие города. — Сорок тысяч. [Рассказы. Илл.: И. Михайлин. Спредисл. Ю. Белаша]	Молодая гвардия	1963	3	13-41
Волобуева, Ирина.			На съемке. — Привет вам с целины! [Стихи]	Молодая гвардия	1963	3	196-197
Львов, Михаил.			Творчество. — Ответ читателям. [Стихи]	Молодая гвардия	1963	3	198-201
Кузовлева, Татьяна.			«Жилье отцово не протоплено...» — «Так упоенно, так мятежно...»[Стихи]	Молодая гвардия	1963	3	202-204
Бурова, Наталья.			«Горы мои, горы! Горы-великаны!..» — «Бродит сон по заснеженнымулицам». — «А бабушка стояла у иконы...» [Стихи. С предисл. ред.]	Молодая гвардия	1963	3	205-207
Эскович, Нина.			Искусство. Стихи	Молодая гвардия	1963	3	208-209
Рич, Валентин	Черненко, Михаил.		Сошедшие с неба. Науч-фантастич. повесть. Илл.: И.Оффенгенден	Молодая гвардия	1963	3	210-27
Моравиа, Альберто.			Индеец. [Новелла из сборника «Новые римские рассказы». Предисл. ипер. с итал.: Г. Богемский]. Илл.: Е. Медведев	Молодая гвардия	1963	3	273-283
Тартаковский, М.			Путешествие в страну гимнастики. [Очерк]	Молодая гвардия	1963	3	293-300
Рыбченков, Б.			Больше красоты, молодости! [Из воспоминаний об А. С. Макаренко. Спубликацией писем А. С. Макаренко]	Молодая гвардия	1963	3	293-304
			Две весны. [Итоги встреч руководителей партии и правительства с деятелями литературы иискусства. Москва. Март 1963 г. Передовая]	Молодая гвардия	1963	3	3-10
			Чемпионат болельщиков. [К предстоящему XV чемпионату Европы по боксу. Ред. статья]	Молодая гвардия	1963	3	313-316
Киреев, Р.			Добряки из БРИЗа. [Сатирич. стихи]	Молодая гвардия	1963	3	320
Нагибин, Юрий.			Митя. Цикл рассказов: Ночью. — Загадочные картинки. — Песни. —Взрослые умеют играть. — Изба. Илл.: М. Рудаков	Молодая гвардия	1963	3	42-63
Злобин, Анатолий.			Самый далекий берег. Роман. Илл.: В. Инютин	Молодая гвардия	1963	3	64-19
Леонович, Вл.			Инженерам Запсиба. — Турбина. —Ночью на стройке. — Рабочие поэты.— Козулька. [Стихи]	Молодая гвардия	1963	4	126-133
Марголин, Андрей.			Три тетради Сергея Рожкова. Повесть	Молодая гвардия	1963	4	13-25
Трегуб, С.			Живой Корчагин. [Из воспоминаний о Н. А. Островском]	Молодая гвардия	1963	4	138-185, с портр.
Искандер, Фазиль.			Ожидание. — Орлиный язык. — Баллада о старом посохе. [Стихи]	Молодая гвардия	1963	4	186-190
Марысаев, Евгений.			Доктор Уланов. Рассказ. Илл.: А. Тертышников и И. Кравцов	Молодая гвардия	1963	4	191-204
Бродский, Арнольд.			Стихи об отцах. — Обычная работа. — «Ты видел, как умираетпламя?..» [Стихи]	Молодая гвардия	1963	4	205-208
Сентсо, Дайк.			Под голубыми деревьями. [Рассказ из сборника «Голоса Африки»].Пер. с англ.: Н. Колпаков	Молодая гвардия	1963	4	209-218
Боруля, В.			День великой жизни. [Один день из жизни В. И. Ленина. 30 апр. 1962 г.] Очерк	Молодая гвардия	1963	4	219-231, с портр.
Кент, Рокуэлл.			В гостях у русских. [Отрывки из книги америк. художника «О людях игодах». Напеч. с сокращениями]. Пер. с англ	Молодая гвардия	1963	4	232-245
Биленкин, Д.			Тайна ферритового кольца. [О применении кибернетики в различныхотраслях науки и техники. Очерк]	Молодая гвардия	1963	4	246-256
Изюмов, Юрий.			Маленькие американцы. [Из впечатлений о поездке в Нью-Йорк. Очерк].Илл.: Ю. Иванов и Л. Непомнящий	Молодая гвардия	1963	4	261-283
Кучкина, Ольга.			Шестнадцать лет на колесах. [Из биографии журналиста В. Диковского.Очерк]	Молодая гвардия	1963	4	284-294
Базылев, А.			По заданию «Правды». [Из воспоминаний рабочего корр. газ. «Правда».1923—1924 гг.]	Молодая гвардия	1963	4	294-298
Марьев, Борис.			Я видел Ленина. Стихи	Молодая гвардия	1963	4	3-4
Суконцев, Александр	Шатуновский, Илья.		Каптар. [На морально-бытовые темы].Фельетон	Молодая гвардия	1963	4	313-316
Шанявский, Ежи.			Глубина. Юмореска. Пер. с польского: А. Горский	Молодая гвардия	1963	4	316-317
Дрофенко, Сергей.			Отрывок. — В гости. — Ода «КРАЗу». — Баяны. — Сибирский сон. —Танцы в клубе «Комсомолец». [Стихи]	Молодая гвардия	1963	4	5-12
Куняев, Станислав.			Времена. Стихи	Молодая гвардия	1963	5	10-11
Крашенинников, Авенир.			Канонада. Стихи	Молодая гвардия	1963	5	111
Капутикян, Сильва.			Я и она. Стихи. Пер. с арм.: Ю. Мориц	Молодая гвардия	1963	5	112
Пальчиков, Владимир.			«Все как вчера...» Стихи	Молодая гвардия	1963	5	113-114
Поперечный, Анатолий.			Человек, которому все равно. Стихи	Молодая гвардия	1963	5	114-115
Тарасенко, Николай.			Скорость. Стихи	Молодая гвардия	1963	5	115-116
Шубин, Павел.			Волк. Стихи	Молодая гвардия	1963	5	117
Строило, Алла.			«Сквозь древнее мое...» Стихи	Молодая гвардия	1963	5	118
Алдан-Семенов, Андрей.			Дождь над рекой. Стихи	Молодая гвардия	1963	5	119-120
Горчаков, М.			«Надлежит явиться...» Повесть. Илл.: В. Инютин	Молодая гвардия	1963	5	12-109
Кауров, Борис.			Живые столбы. Стихи	Молодая гвардия	1963	5	120-121..
Цирюльников, Александр.			Уходят в армию парни... Стихи	Молодая гвардия	1963	5	121-122
Коржавин, Наум.			Масштабы. Стихи	Молодая гвардия	1963	5	123
Слуцкий, Борис.			Начало московской зимы. Стихи	Молодая гвардия	1963	5	124-125
Ткаченко, Анатолий.			Катюхин берег. Рассказ. Илл.: Б. Косульников	Молодая гвардия	1963	5	126-144
Хрилев, Леонид.			«Горят костры над Ангарою...» Стихи	Молодая гвардия	1963	5	145-146
Гущин, Илья.			Горы шапки снимают. Стихи	Молодая гвардия	1963	5	146-147
Кузнецов, Вячеслав.,			«Я зла душой не принимал...» Стихи	Молодая гвардия	1963	5	147
Вегин, Петр.			Комсомольская площадь. Стихи	Молодая гвардия	1963	5	148-149
Беляев, Михаил.			Подсолнух. Стихи	Молодая гвардия	1963	5	149-150
Алиева, Фазу.			Лунный свет. Стихи. Пер. с авар.: Ю. Мориц	Молодая гвардия	1963	5	152-153
Сергеев, Владимир.			Дорога. Стихи	Молодая гвардия	1963	5	154
Твен, Марк.			Факты по делу швейцара сената. [Сатирич. рассказ. Из сборника «Жизнь, какя ее нашел». На рус. яз. публикуется впервые]. Пер. с англ.: Н. Колпаков. Илл.: Е.Смирнов	Молодая гвардия	1963	5	160-166
Уинстон, Генри			Юность, отданная борьбе. [Из автобиографии руководящего деятеляКомпартии США. Лит. запись Б. Балашова. С предисл. Ю. Гагарина «Человек, борец,коммунист»]	Молодая гвардия	1963	5	182-191
Уинстон, Генри			Юность, отданная борьбе. [Из автобиографии руководящего деятеляКомпартии США. Лит. запись Б. Балашова. С предисл. Ю. Гагарина «Человек, борец,коммунист»]	Молодая гвардия	1963	5	182-191
Левина, А.			Шестеро с улицы Гарибальди. [По материалам обществ. суда над группоймалолетних преступников. Октябрьский район Москвы]	Молодая гвардия	1963	5	192-210
Бродский, Борис.			Новый быт или камуфляж мещанства? [О планировке и оформленииинтерьера в жилых и обществ. зданиях]	Молодая гвардия	1963	5	211-229
Левашов, Виктор.			Перекресток. [О комсомольцах, строителях Ахан-Гаранскогоцементного комбината. Очерк]	Молодая гвардия	1963	5	230-270
Парнов, Е.	Емцев, М.		Феномен «Пси». [О явлениях телепатии]	Молодая гвардия	1963	5	271-280
Масич, Владимир.			Личный поезд Гитлера и Карл Герберт Фрам. [О политике правящихкругов Зап. Берлина. Очерк]	Молодая гвардия	1963	5	281-292
Хакимов, Рамиль.			Листва революции. Стихи	Молодая гвардия	1963	5	3-4
Матецкая, И.			По большаку...[О творчестве поэта Н. Тряпкнна]	Молодая гвардия	1963	5	306-308
Внуков, Андрей	Князев, Николай.		Сигнализатор. Стихи	Молодая гвардия	1963	5	312
Горин, Г.			Совершенно случайно. Телепародия	Молодая гвардия	1963	5	313-314
Румянцева, Майя.			Баллада о седых. Стихи	Молодая гвардия	1963	5	6-8
Евсеева, Светлана.			В мосторге. Стихи	Молодая гвардия	1963	5	8-9
Керим, Али.			Всегда в пути. Стихи. Пер, с азербайдж.: Г. Регнстан	Молодая гвардия	1963	5	9-10
Адрианов, Юрий.			Ситцы. — «Считайте годы по веснам...» — Голуби. — «Княгини». —[Стихи]	Молодая гвардия	1963	6	155-159
Гордейчев, Владимир.			Работа. Из поэмы	Молодая гвардия	1963	6	158-159
Кузнецов, Валентин.			Станция Золотая. Стихи	Молодая гвардия	1963	6	160-1151
Вершинин, Михаил.			Ленинизм — знамя! Стихи	Молодая гвардия	1963	6	162-163
Вольф, Сергей.			Зачем вам зебра, Антон? Рассказ. Илл.: Ю. Иванов и Л. Непомнящий	Молодая гвардия	1963	6	164-183
Синклер, Эндрю.			Замок сомнений. [Глава из романа «Дружище Иуда». Пер. с англ.: Б.Носик]. Илл.: Т. Ранкова	Молодая гвардия	1963	6	184-193
Дмитриев, О.	Храмов, Е.		Элар и его братья. [О проектах городов-спутников вблизиЕревана]. Очерк	Молодая гвардия	1963	6	194-202
Лебедев, Павел.			Гимн партии. [К истории создания и распространения«Интернационала»]	Молодая гвардия	1963	6	228-232
Володин, Борис.			Операция «Диализ». [О работе Г. П. Кулакова по созданию и применению«искусственной почки»]. Очерк	Молодая гвардия	1963	6	268-283
Бушин, В.			Видеть главное! [К проблемам поэтич. творчества]	Молодая гвардия	1963	6	288-295
Заурих, Алексей.			Мои друзья. Стихи	Молодая гвардия	1963	6	3
Благов, Юрий.			«Предавшись сладостной мечте»... [Юмористич. стихи]	Молодая гвардия	1963	6	312
Горин, Г.			Запасные части. Юмореска	Молодая гвардия	1963	6	317
Ковальджи, Кирилл.			Поэт сугубо крестьянский. — Поэт сугубо интеллектуальный.[Сатирич. стихи]	Молодая гвардия	1963	6	318-319
Смирнов, С. С.			Брестская крепость. [Главы из одноим. книги]	Молодая гвардия	1963	6	4-7
Межиров, Александр.			«В дом с мороза входит Леша...» — Десантники. — Этот год.[Стихи]	Молодая гвардия	1963	6	78-80
Румянцева, Майя.			Мелиораторы. — Плотогон. [Стихи]	Молодая гвардия	1963	6	82-83
Санги, Владимир.			Рыбак. Стихи. Пер. с нивхского автора	Молодая гвардия	1963	6	84
Павлинов, Владимир.			Трактора. Стихи	Молодая гвардия	1963	6	84-85
Терехин, Леонид.			«Мы славу России растили...» Стихи	Молодая гвардия	1963	6	87
Смирнов, Сергей.			М. А. Светлову в день шестидесятилетия. Стихи	Молодая гвардия	1963	6	88
Ильин, Виктор.			Живуны. Повесть. Илл.: Ю. Смиреннов	Молодая гвардия	1963	6	89-154
Терентьева-Катаева, М.			Коммунистам грозных лет. Стихи	Молодая гвардия	1963	7	105
Смирнов, С. С.			Брестская крепость. Главы из одноим. книги,	Молодая гвардия	1963	7	106-18
Крымов, Борис.			Дивное диво человечества. [О создании фильма «Русское чудо»кинематографистами из ГДР Аннели и Андрэ Торндайк]	Молодая гвардия	1963	7	189-198
Мартынов, Леонид.			«Я поднял стихотворную волну...» — Ночное кольцо. — Сила тяжести.— Ложь. — Образы. — Вече женщин. [Стихи]	Молодая гвардия	1963	7	199-205
Мельников, Н.			Пятый. Земной и космический. Страницы жизни. [космонавта] ВалерияБыковского	Молодая гвардия	1963	7	206-226
			Назым Хикмет. Репортаж из Танганьики в десяти письмах. [Стихи]. Пер. с турец.: Б.Слуцкий. Илл.: В. Халютин	Молодая гвардия	1963	7	228-242
Данин, Д			Юность Резерфорда. Главы из книги	Молодая гвардия	1963	7	250-286
Денисова, И.			«И голос певца подымает класс.» К 70-летию со дня рождения В. В.Маяковского	Молодая гвардия	1963	7	291-301
Разумневич, Вл.			В гостях и дома. Рассказ	Молодая гвардия	1963	7	306-307
Захаров, Марк.			Мой младший коллега. [Юмористич. рассказ]. Илл.: Ю. Черепанов	Молодая гвардия	1963	7	308-310
Киреев, Р.			«Многострадалец». [Сатирич. стихи]	Молодая гвардия	1963	7	314
Гиндин, М.	Рябкин, Г.	Рыжов, К.	Что поведать миру? — Конфета. [Юмористич.рассказы]	Молодая гвардия	1963	7	315-316
Северинов, Кузьма.			Твое личное дело. [К вопросу об изображении героического всоветской литературе. С предисл. ред.]	Молодая гвардия	1963	7	6-10
Кожомбердиев, Турар.			Слово о бессмертии. 1941 год. — Память. — Бессмертие — это мы![Стихи]. Пер. с киргиз.: В. Цыбин	Молодая гвардия	1963	7	96-100
Вахидов, Эркин.			Восход. Главы из поэмы. Пер. с узбек.: В. Савельев	Молодая гвардия	1963	8	126-133
Агеев, Леонид.			Сорок пятый. — «На послевоенных вокзалах...» — «Солдаты пели песни назакате...» — «Сон приходит — незаметен...» [Стихи]	Молодая гвардия	1963	8	134-137
Винокуров, Евгений.			Среди пестроты. — «Мы оставляем семьям деньги...» — «А на землеидет гигантская игра!..» — «Нам сказок в детстве не читали...» — «Ты надулась опятьсегодня...» — «Вдруг захотелось правды мне...» — «Привычное, что только лишь зевоту...»[Стихи]	Молодая гвардия	1963	8	138-142
Олема-Гарсиа, Даура.			Волонтеры революции. Повесть [кубинской писательницы]. Сокр.пер. с испан.: Ю. Погосов	Молодая гвардия	1963	8	143-20
Юэн, Джойс.			В поисках работы. Новелла [австрал. писательницы]. Пер. с англ.: Н.Ветошкина. Илл.: Л. Непомнящий и Ю. Иванов	Молодая гвардия	1963	8	208-219
Шубин, Павел.			Жадность. — В атаке. — Другу. — Наша земля. — «Есть у каждого вжизни...» — «Все так же в поймах за рекой...» [Стихи. С предисл. А. Шулятикова]	Молодая гвардия	1963	8	224-231
Пинчук, Анатолий.			Гражданин ста двух стран. [О баскетболе]	Молодая гвардия	1963	8	242-251
			Сердце не обманывает. [Репортаж с семинара IV Всесоюз. совещания молодых писателей.Москва. Май 1963 г.]	Молодая гвардия	1963	8	257-269
Глыбин, Герман.			Быть с веком наравне. Письмо читателя Г. Глыбина Л. Жуховицкому,авт. повести «Я сын твой, Москва»	Молодая гвардия	1963	8	285-297
Колосов, М.			Александр Фадеев. [Из воспоминаний]	Молодая гвардия	1963	8	285-297
Ленч, Леонид.			Счастливого пути! [О творчестве молодых сатириков и юмористов]	Молодая гвардия	1963	8	298-299
Кирюхин, Петр.			Разговор без свидетелей. [Записки председателя колхоза. СелоИстье Рязан. обл. С предисл. ред.] Лит. запись П. Бондаренко	Молодая гвардия	1963	8	3-50
Жилинскайте, Вита.			Старики. [Сатирич. рассказ]. Авториз. пер. с литов.: Е. Кантор. Илл.:В. Лукин	Молодая гвардия	1963	8	300-301
Розовский, Марк.			Иронические сказки: Райское место. — Топор. Илл.: В. Каневский	Молодая гвардия	1963	8	302-303
Горин, Г.			Язычник. [Сатирич. рассказ]. Илл.: В. Каневский	Молодая гвардия	1963	8	304-305
Венцов, Вл.			На всякий случай. [Сатирич. рассказ]	Молодая гвардия	1963	8	306-307
Сукоицев, А.	Шатуновский, И.		Гриша Чуркин заполняет анкету. [На морально-бытовыетемы]. Фельетон	Молодая гвардия	1963	8	309-314
Оболенский, Кирилл.			В таком свете. Фельетон-репортаж о бесематериалисте,коньке-горбунке, скатерти-самобранке, бульоне из когтей, плачущей картошке и золотойрыбке. [О деятельности отрядов «Комсомольского прожектора» по выявлению хищенийгос. имущества]	Молодая гвардия	1963	8	315-320
Мусихина, Роза.			Енисейская патетическая. [Репортаж со строительства Краснояр. ГЭС]	Молодая гвардия	1963	8	51-54
Ковальджи, Кирилл.			Пять точек на карте. Повесть. Илл.: И. Блохина	Молодая гвардия	1963	8	55-12
Шестериков, Владимир.			Идут девушки. Стихи	Молодая гвардия	1963	9	10
Григорьев, Игорь.			В первую тишь. — Кукушка на снегу. [Стихи]	Молодая гвардия	1963	9	11-13
Коршунов, Анатолий.			Высокие костры. — Сосредоточенность. [Стихи]	Молодая гвардия	1963	9	14-15
Регленд, Дж. Ф.			Садитесь, ребята! [Стихи негритянского америк. поэта]. Пер. с англ.: Г.Журавлев	Молодая гвардия	1963	9	146
Дюрем, Рей.			Я не умею скрытничать. [Стихи негритянского, америк. поэта]. Пер. с англ.:Г. Журавлев	Молодая гвардия	1963	9	146-147
Каллен, Каунти.			Случаи. [Стихи негритянского америк. поэта]. Пер. с англ.: Г. Журавлев	Молодая гвардия	1963	9	147
Андерсон, Чарлз Л.			Вопрос. [Стихи негритянского америк. поэта]. Пер. с англ.: Г.Журавлев	Молодая гвардия	1963	9	148
Хейден, Роберт Е.			Буйство. [Стихи негритянского америк. поэта]. Пер. с англ.: Г.Журавлев	Молодая гвардия	1963	9	148-149
Хьюз, Ленгстон.			Демократия. [Стихи негритянского америк. поэта]. Пер. с англ.: Г.Журавлев	Молодая гвардия	1963	9	149
Малярова, Ирина.			Я верю. — На выставке Рябушкина. [Стихи]	Молодая гвардия	1963	9	15-16
Киселев, Владимир.			Воры в доме. Роман. Илл.: А. Бабановский	Молодая гвардия	1963	9	150-24
Кузнецов, Вячеслав.			К соснам. Стихи	Молодая гвардия	1963	9	17-18
Петров, А.			«Не рыбак я...» Стихи	Молодая гвардия	1963	9	20
Ребан, Рудольф.			Трасса. Новеллы. Илл.: И. Бронников	Молодая гвардия	1963	9	21-45
Пекелис, Виктор.			Музы и машины. [К проблеме использования кибернетики для анализахудож. творчества]	Молодая гвардия	1963	9	246-259
Каретникова, Марина.			Не от людей, а к людям. [Об образе ученого в советскойлитературе]	Молодая гвардия	1963	9	278-289
Дихтярь, А.			Истина. — Сын. [Стихи]	Молодая гвардия	1963	9	3-5
Березкин, В.			На просторах настоящего искусства. Заметки о молодых театральныххудожниках	Молодая гвардия	1963	9	302-305
Матлин, А.	Трифонов, В.		Наш общий знакомый. — Сила искусства. [Юмористич.рассказы]	Молодая гвардия	1963	9	307-310
Кирик, Юрий.			Милый дедушка. Рассказ	Молодая гвардия	1963	9	312
Кривин, Феликс.			Маленькие сказки: Хвост. — Крапива	Молодая гвардия	1963	9	313-314
Курляндский, А.	Хайт, А.		Баламут. Рассказ	Молодая гвардия	1963	9	314
Панков, Вл.			Трещит сундук. Фельетон	Молодая гвардия	1963	9	315-316
Ушаков, Дмитрий.			«Примите меня в содружество...» — Я знаю степь не понаслышке...» —«Очень часто при мне повторяли...» [Стихи]	Молодая гвардия	1963	9	5-7
Гордейчев, В.			Диплом. — Женщина. [Стихи]	Молодая гвардия	1963	9	50-52
Рыбчинский, Юрий.			Отец. — «Испания — Куба моих отцов...»	Молодая гвардия	1963	9	53-56
Русакова Л.			Жизнь восторжествует! [Заметки о делегатках Всемирного конгресса женщин.Москва. Июнь 1963 г.]	Молодая гвардия	1963	9	57-64
Храмов, Евг.			Не расставшиеся с поколением. Лирич. репортаж из Краснодона. Илл.: И.Сущенко	Молодая гвардия	1963	9	66-75
Кочин, Николай.			Шоферы. Стихи	Молодая гвардия	1963	9	7-8
Цоневский, Минко.			Летний дождь. Стихи. Пер. с болгар.: В. Цыбин	Молодая гвардия	1963	9	76-77
Дамянов, Дамян.			Сельская ночь накануне 2 июня. — «Мне дороги грустные песнинарода...» [Стихи]. Пер. с болгар.: В. Савельев	Молодая гвардия	1963	9	77-78
Медведникова, Лидия.			Фельдмаршал. [Рассказ]. Илл.: С. Освер	Молодая гвардия	1963	9	79-85
Черняк, Вадим.			Стрельбы. — «Когда мне говорят о хлебе...» [Стихи]	Молодая гвардия	1963	9	8-10
Ковальджи, Кирилл.			Пять точек на карте. Повесть. Илл.: И. Блохина	Молодая гвардия	1963	9	86-14
Евсеева, Светлана.			Декады. — Пречистый город. — Кино. — Заграница. — Наши руки. —Жилая комната. — «Умирать мне еще рано...» [Стихи]	Молодая гвардия	1964	1	11—15
Колесников, М.			Розовые скворцы. Повесть. Илл.: В. Халютин	Молодая гвардия	1964	1	16—90
Проценко, А.			Блажь. Рассказ	Молодая гвардия	1964	1	162—164
Хубиев, Назир.			Всадник. — Сон. [Стихи. Пер. с карачаев.: Н. Тихонов]	Молодая гвардия	1964	1	165
Кранцберг, Л.			Зима. Стихи	Молодая гвардия	1964	1	165
Сашенков, Евгений.			Космическая почта. [Заметки филателиста]	Молодая гвардия	1964	1	194—203
Горбовский, Глеб.			Над Волгой. — В таежной будке. — Поле. — Ночь. — Подорожник. —«Есть дерево осина...» [Стихи]	Молодая гвардия	1964	1	204—207
Михал, Карел.			Шаг в сторону. Повесть. Пер. с чешского.: Т. Сарана. Илл.: И. Бронников	Молодая гвардия	1964	1	208—246
Крячко, Лариса.			«Железобетон» и «изящная критика». [О недостатках лит. критики]	Молодая гвардия	1964	1	275—288
Серебрякова, Галина.			Войди хозяином. [О советской молодежи. Очерк]	Молодая гвардия	1964	1	3—10
Днепров, А.			Генераторы идей. [О соврем. науч.-фантастич. литературе]	Молодая гвардия	1964	1	300—305
Никольский, В.			Счастливая рюмка. Сказка. Илл.: Л. Непомнящий	Молодая гвардия	1964	1	313—314
Цонев, В.			Куда исчезли бабочки. [Юмористич. рассказ]. Пер. с болгар.: Н Лабковский.Илл.: О. Теслер	Молодая гвардия	1964	1	315—316
Токарев, С.			Мой трудный май. Повесть	Молодая гвардия	1964	1	97—160
Вознесенский, Андрей.			Оза. Поэма	Молодая гвардия	1964	10	10—35
Вегин, Петр.			Марина! Трогается лед... — Триптих. — Сани. [Стихи]	Молодая гвардия	1964	10	158—160
